id,name,host_id,neighbourhood_cleansed,property_type,room_type,square_feet,availability_30,review_scores_value,price
13378936,"Montgomery Place - Apartment-Ette (Room 5)",75997654,"South End","Townhouse","Entire home/apt",,9,10,"170.00"
11041684,"South End Grand Studio Suite",51673899,"South End","Apartment","Entire home/apt",,26,10,"129.00"
13378923,"Montgomery Place - Studio (Room 6)",75997654,"South End","Townhouse","Entire home/apt",,4,10,"160.00"
11771810,"Open BR, Steps From Marathon Finish",26345165,"South End","Apartment","Private room",,0,,"250.00"
6348631,"Chic minimal 2BD in south end SOWA",7119092,"South End","Apartment","Entire home/apt",,0,9,"149.00"
9840919,"Boston Vacation Rental M373",32532791,"South End","Apartment","Entire home/apt",,0,10,"175.00"
5734770,"Sunny Roofdeck Apartment",27015747,"South End","Apartment","Private room",,6,9,"150.00"
8480507,"Sunny South End Brownstone w/ Deck",6349477,"South End","Apartment","Entire home/apt",,2,10,"250.00"
9430774,"Modern Industrial Styled Loft",46153497,"South End","Loft","Entire home/apt",,0,10,"100.00"
4364925,"large & grand 2 bedroom South End by Copley Sq #3",9653086,"South End","Apartment","Entire home/apt",,11,10,"200.00"
12426977,"Comfortable South End Studio",1399007,"South End","Apartment","Entire home/apt",,4,9,"120.00"
7511737,"Columbus Avenue By Maverick, Seven",22348222,"South End","Apartment","Entire home/apt",,3,10,"150.00"
7694365,"Columbus Ave By Maverick, FortyOne",22348222,"South End","Apartment","Entire home/apt",,0,10,"152.00"
12508801,"1 BR / 1 BA Penthouse - South End",61279591,"South End","Apartment","Entire home/apt",,0,9,"200.00"
10083878,"S.END: Huge industrial cool condo!!",51741798,"South End","Apartment","Entire home/apt",,3,10,"170.00"
990668,"zzEastPrivateBedBath MinsToBus,Metro,HistoricSites",1651480,"South End","Apartment","Private room",,6,9,"157.00"
10427882,"Boston Christopher One Bedroom",48494513,"South End","Apartment","Entire home/apt",,10,10,"229.00"
639111,"Murmod Sanctuary at Aisling",3189672,"South End","Bed & Breakfast","Private room",,0,,"299.00"
14933461,"Boston Vacation Rentals-2",32532791,"South End","Apartment","Entire home/apt",,3,,"165.00"
6677700,"2BR with rooftop/South End",34950545,"South End","Apartment","Entire home/apt",,0,9,"210.00"
8316068,"1 Bedroom in Condominium (III)",43217109,"South End","Condominium","Private room",,17,10,"110.00"
8381472,"Beautiful brown stone in South End",44169062,"South End","Apartment","Entire home/apt",,0,,"400.00"
6972426,"Luxurious penthouse living!!",36559227,"South End","Townhouse","Entire home/apt",,19,10,"575.00"
6759439,"Columbus Ave By Maverick, TwentySix",22348222,"South End","Apartment","Entire home/apt",,0,,"147.00"
6038520,"City-style, Spacious South End Apt.",31339113,"South End","Apartment","Entire home/apt",,0,10,"200.00"
3236496,"Netflix in Plus or Deluxe Apartment",5474074,"South End","Apartment","Entire home/apt",,13,10,"115.00"
8200839,"Boston, South End - 1 Bedroom (I)",43217109,"South End","Condominium","Private room",,4,10,"110.00"
1106555,"zzzParking? MASTER CALENDAR   OnlyEd Books forYou",1651480,"South End","Other","Shared room",,30,9,"500.00"
6939126,"Cozy Studio ;-) in SOUTH END Boston",36379082,"South End","Apartment","Entire home/apt",,30,8,"250.00"
14304682,"Lovely Roof Top Pad, Nearby to Everything",47283683,"South End","Apartment","Private room",,3,,"149.00"
8595650,"Historical Southend apartment",14535919,"South End","Apartment","Entire home/apt",,3,10,"200.00"
2549840,"Marvelous South End 2.5 bed/ 2.5 ba",814298,"South End","Apartment","Entire home/apt",,11,9,"417.00"
5088560,"Stunning SouthEnd/BackBay Penthouse",21609039,"South End","Condominium","Entire home/apt",,17,10,"600.00"
4364989,"newly furn one bedroom by Copley #6",9653086,"South End","Apartment","Entire home/apt",,0,10,"175.00"
14091605,"Lofty South End Apartment",12452436,"South End","Loft","Private room",,1,10,"69.00"
6758482,"Columbus Ave By Maverick, One",22348222,"South End","Apartment","Entire home/apt",,4,,"150.00"
7856208,"Large bedroom in South End w/ Patio",41439483,"South End","Apartment","Private room",,0,,"180.00"
6758443,"Columbus Ave By Maverick, FortyFive",22348222,"South End","Apartment","Entire home/apt",,5,8,"150.00"
6758462,"Columbus By Maverick, FortyThree",22348222,"South End","Apartment","Entire home/apt",,0,,"137.00"
1810397,"3Bed/2.5Bath Luxury Triplex So. End",9485021,"South End","Apartment","Entire home/apt",,3,9,"800.00"
14819274,"South End, Penthouse, Roof Deck w/Amazing Views!",19806255,"South End","Apartment","Entire home/apt",,1,,"199.00"
7377034,"Huge Private Room with Private Bath",29713098,"South End","Condominium","Private room",,0,9,"133.00"
8201104,"Boston, South End - 3 Bedrooms",43217109,"South End","Condominium","Entire home/apt",,0,8,"299.00"
13460331,"Bright Boston Bedroom in Prime Location",76928629,"South End","Apartment","Private room",,12,10,"135.00"
14770892,"Victorian Charm, Modern Living: South End/Back Bay",34055750,"South End","Condominium","Entire home/apt",,6,10,"275.00"
453660,"Safe Clean Convenient ♥ Heart of Boston",2254462,"South End","Apartment","Private room",,15,9,"99.00"
14589341,"Barbara's Room at Aisling",3189672,"South End","Bed & Breakfast","Private room",,6,,"350.00"
12049787,"Appleton Studio B (M306B) Early Sept DEAL $155/nt",32532791,"South End","Apartment","Entire home/apt",,3,9,"170.00"
3808557,"South End, 2 bed, private roofdeck",19572355,"South End","Apartment","Entire home/apt",,0,10,"450.00"
1119740,"[1358-S1]Small Studio in South End",25188,"South End","Apartment","Entire home/apt",,24,,"186.00"
2513870,"South End. LUXURY 1 BEDROOM. 850sqf",12867663,"South End","Apartment","Entire home/apt",,0,,"300.00"
12034317,"Charming South End Apartment",2012986,"South End","Apartment","Entire home/apt",,0,10,"200.00"
3842286,"Charming South End Brownstone Loft",3149911,"South End","Apartment","Entire home/apt",,0,10,"189.00"
13377097,"Montgomery Place - Garden Level (Room 1)",75997654,"South End","Townhouse","Entire home/apt",,3,10,"150.00"
7920541,"Sleek 1BR w/ Downtown Views and Gym",12243051,"South End","Condominium","Entire home/apt",,12,9,"179.00"
2694019,"Back Bay apt. Close to Marathon!",12985903,"South End","Apartment","Entire home/apt",,21,9,"250.00"
11590512,"Bright South End 1BR w/Gym, Pool",12243051,"South End","Condominium","Entire home/apt",,7,9,"229.00"
10656576,"South End Beauty/1+ beds/1.5 baths",52081526,"South End","Apartment","Entire home/apt",,0,10,"250.00"
5593888,"Cozy South End Guest Room",21009959,"South End","Apartment","Private room",,1,9,"89.00"
9706279,"#great location #modern living",7410606,"South End","Apartment","Private room",,0,10,"80.00"
14817983,"Unique and Cozy South End Roof Deck Retreat",47283683,"South End","Apartment","Private room",,27,,"119.00"
7592616,"South End 1 Bdrm with Private Deck",4031770,"South End","Apartment","Entire home/apt",,0,10,"140.00"
826555,"Cozy place in the heart of Boston",4335656,"South End","Apartment","Entire home/apt",,0,10,"84.00"
7740592,"Luxury in the Perfect Location",4552954,"South End","House","Entire home/apt",,29,10,"700.00"
13605430,"Amazing 1.5 BR in the heart of the South End",52469325,"South End","Condominium","Entire home/apt",,0,,"250.00"
10656206,"Large 2 Bedrooms Boston South End",4897723,"South End","Apartment","Entire home/apt",,12,8,"200.00"
14486599,"Stunning Rooftop Home with Comfort and Style",47283683,"South End","Apartment","Private room",,15,,"99.00"
7095320,"2 Bed/1 Bath South End at Dog Park!",37189820,"South End","Apartment","Entire home/apt",,0,7,"150.00"
12308161,"Boston Centrally Located Brownstone",66371429,"South End","Apartment","Private room",,2,10,"119.00"
9508975,"South End Charm",21737209,"South End","Apartment","Entire home/apt",,0,10,"300.00"
6248526,"South End 1bd near everything",1782413,"South End","Apartment","Entire home/apt",,0,10,"170.00"
1071144,"[1358-S]Small Studio In South End",25188,"South End","Apartment","Entire home/apt",,24,8,"269.00"
989163,"Victorian Dream Studio, South End",5430185,"South End","Apartment","Entire home/apt",,8,9,"170.00"
9197535,"Spacious room in back bay",33311329,"South End","Apartment","Private room",,0,6,"100.00"
22354,"COPLEY SQ...19TH C.TWNHSE SUNNY RM",85770,"South End","Bed & Breakfast","Private room",,6,9,"135.00"
12916551,"Luxury2BEDS/south end/Boston downtown/Free parking",70833557,"South End","Apartment","Entire home/apt",,0,10,"159.00"
7214920,"South End 2 Bed w/ Parking & Patio",20062444,"South End","Condominium","Entire home/apt",,2,9,"250.00"
7755144,"Nice South End Condo.",29806038,"South End","Apartment","Entire home/apt",,13,10,"225.00"
10391455,"Heart of Boston - Semi-Private Room",10115868,"South End","Apartment","Private room",,0,10,"75.00"
5639731,"Ideal Studio in Back Bay/S. End",1444340,"South End","Apartment","Entire home/apt",,0,8,"144.00"
9574727,"Modern studio in Boston’s South End",2976895,"South End","Apartment","Entire home/apt",,0,10,"170.00"
6134013,"1 Bedroom in Victorian Brownstone",331174,"South End","House","Private room",,0,10,"120.00"
14522631,"Luxury 2 beds /free parking/South end",70833557,"South End","Apartment","Entire home/apt",,1,10,"139.00"
4461846,"Columbus Ave By Maverick, ThirtySix",22348222,"South End","Apartment","Entire home/apt",,0,8,"147.00"
6444303,"zWestPrivateBedBath MinsToBus,Metro",1651480,"South End","Apartment","Private room",,1,9,"217.00"
824244,"Cozy place in The Heart of Boston",4335656,"South End","Apartment","Private room",,0,,"95.00"
22208,"[1358] Small Studio in South End",25188,"South End","Apartment","Entire home/apt",,24,9,"225.00"
7575052,"Sunny and Quiet top floor #8",9653086,"South End","Apartment","Entire home/apt",,0,9,"200.00"
11060140,"South End Studio Suite Apartment",51673899,"South End","Apartment","Entire home/apt",,28,,"189.00"
14125957,"South End garden studio in excellent location",39282139,"South End","Apartment","Entire home/apt",,3,10,"150.00"
12587887,"Beautifully-Appointed 2 Bed floor-thru w/parking",68277260,"South End","Apartment","Entire home/apt",,22,10,"279.00"
1038465,"HANCOCK TOWER/COPLEY ROOM",85770,"South End","House","Private room",,9,9,"135.00"
12653367,"Brownstone with Private Roof Deck!",14987763,"South End","Apartment","Entire home/apt",,2,,"200.00"
8753913,"Fashionable South End Condo",43449123,"South End","Apartment","Entire home/apt",,0,9,"240.00"
9949819,"South End Near Backbay Garden Apt",31021638,"South End","Apartment","Shared room",,0,10,"77.00"
2495047,"Serene in the South End",5430185,"South End","Apartment","Entire home/apt",,0,8,"160.00"
9853959,"South End/Back Bay Apartment",50727619,"South End","Apartment","Entire home/apt",,0,,"195.00"
10671192,"1 bedroom apt in Boston South End",44392534,"South End","Apartment","Entire home/apt",,1,10,"175.00"
9446242,"Heart of Back Bay/South End",3977458,"South End","Apartment","Private room",,29,,"150.00"
9474436,"South End studio with private patio",49104276,"South End","Apartment","Entire home/apt",,19,10,"228.00"
1200502,"Charming Garden Studio In South End",6557340,"South End","Apartment","Entire home/apt",450,5,9,"145.00"
9757412,"South End Gem",50318988,"South End","Apartment","Private room",,0,10,"89.00"
7508063,"Modern, Airy 2 BR Loft in South End",2064438,"South End","Apartment","Entire home/apt",,0,9,"238.00"
7901248,"South End Private Garden, Free Parking",41661623,"South End","Apartment","Entire home/apt",,0,9,"161.00"
14094279,"One of the best rooms in Boston. Period.",84808632,"South End","Apartment","Private room",,2,10,"149.00"
7114655,"South End Artist Loft in SOWA",271917,"South End","Condominium","Entire home/apt",,0,7,"300.00"
8815257,"Cool Boston Crib. Awesome Building",6103953,"South End","Apartment","Entire home/apt",,0,9,"177.00"
2215762,"Boutique South End, with sunshine",5430185,"South End","Apartment","Entire home/apt",,0,9,"185.00"
14372667,"South End Apt w/ Private Deck.",26510042,"South End","Apartment","Entire home/apt",,0,10,"240.00"
3903273,"Beautiful Brownstone Condo",2278181,"South End","Apartment","Entire home/apt",,0,10,"225.00"
12979965,"Boston South End - Multiple Rooms",43217109,"South End","Condominium","Private room",,23,9,"125.00"
13078164,"Boston Penthouse - Modern Charm",23099761,"South End","Apartment","Entire home/apt",,3,,"175.00"
5067019,"Fantastic 2 bed South End duplex!",26164941,"South End","Apartment","Entire home/apt",,0,10,"150.00"
5640375,"Sunny Studio in Back Bay/ S. End",1444340,"South End","Apartment","Entire home/apt",,7,8,"122.00"
14405817,"One Bedroom Apartment in South End",19055159,"South End","Apartment","Entire home/apt",,0,,"125.00"
14589471,"Salthill at Aisling",3189672,"South End","Bed & Breakfast","Private room",,1,,"325.00"
13713445,"Verona's Victorian Charm (# 6) M314 SPECIAL $155",32532791,"South End","Townhouse","Private room",,3,8,"170.00"
13078068,"Sweet South End Digs",46488030,"South End","Condominium","Entire home/apt",,4,9,"160.00"
7095658,"2 Bed South End-Roof Deck-Dog Park!",37189820,"South End","Apartment","Entire home/apt",,0,9,"199.00"
8096900,"Spacious South End Apartment",39652496,"South End","Apartment","Entire home/apt",,3,9,"160.00"
6426364,"Great city views top floor one bed #7",9653086,"South End","Apartment","Entire home/apt",,4,9,"200.00"
4787233,"2 BR Apt Boston South End",4897723,"South End","Apartment","Entire home/apt",,0,10,"200.00"
7916575,"Columbus Ave By Maverick,ThirtyFive",22348222,"South End","Apartment","Entire home/apt",,5,,"150.00"
12094488,"Great Spot - South End, 2 BR Condo",64837202,"South End","Condominium","Entire home/apt",,17,10,"350.00"
8211468,"Cozy South End Studio For Two",4407416,"South End","Apartment","Entire home/apt",,1,10,"139.00"
1428355,"Stay in the heart of South End!",7422781,"South End","Apartment","Entire home/apt",,0,10,"80.00"
12290886,"South End Suite Vacation Rental M365-1",32532791,"South End","Apartment","Entire home/apt",,2,10,"215.00"
526970,"BACK BAY/COPLEY FIRST FLOOR ROOM",85770,"South End","House","Private room",340,5,9,"130.00"
2395326,"Classic South End Brownstone-1 BR",12230539,"South End","Condominium","Entire home/apt",,2,10,"183.00"
10734159,"BMC, Symphony T, NE, BU, Berklee!!",21184200,"South End","Apartment","Entire home/apt",,0,10,"188.00"
8014383,"Boston South End Niche (M327) Short notice deals",32532791,"South End","Apartment","Entire home/apt",,6,8,"215.00"
4609785,"Great room in Boston's South End!",16522894,"South End","Apartment","Private room",,0,9,"75.00"
5867761,"Lovely Apartment in South End",6252491,"South End","Apartment","Private room",,0,,"45.00"
5834930,"Lovely Back Bay/South End Apt!",7726008,"South End","Apartment","Private room",,30,9,"125.00"
8309604,"Back Bay / South End - best of both",4127253,"South End","Apartment","Entire home/apt",,0,10,"290.00"
7965521,"South End 1 Bedroom PERFECTION!",22110106,"South End","Apartment","Entire home/apt",,1,9,"215.00"
1401625,"[1293-1/1] Lovely 1 BR in South End",25188,"South End","Apartment","Entire home/apt",,24,9,"255.00"
11470818,"Brownstone on Charming Dead End St.",32870796,"South End","Apartment","Entire home/apt",,29,10,"300.00"
13928400,"Comfy Roof Top Access Near Everything",47283683,"South End","Apartment","Private room",,10,,"169.00"
11634638,"Private Room in Southend",3987348,"South End","Apartment","Private room",,0,,"140.00"
8406972,"Classic Boston Brownstone",10115868,"South End","Apartment","Entire home/apt",,0,10,"250.00"
5768819,"Columbus Avenue By Maverick, Four",22348222,"South End","Apartment","Entire home/apt",,4,8,"155.00"
5588537,"Private Roof-Deck, South End PH Apt",28972872,"South End","Apartment","Entire home/apt",,0,10,"200.00"
10656899,"Great room in Boston's South End",4897723,"South End","Apartment","Private room",,0,9,"119.00"
6276572,"Beautiful South End Brownstone",11071285,"South End","Apartment","Entire home/apt",,30,9,"189.00"
625012,"Boston Proper Duplex Great LOCATION",3100734,"South End","Apartment","Private room",,0,10,"250.00"
13912472,"102 Chandler Street by Lyon Apartments",82529160,"South End","Apartment","Entire home/apt",,12,9,"254.00"
7342489,"Columbus Garden By Maverick",22348222,"South End","Apartment","Entire home/apt",,0,,"225.00"
6850880,"Columbus By Maverick, TwentyFour",22348222,"South End","Apartment","Entire home/apt",,0,8,"137.00"
7325084,"Studio near Copley Square",14697946,"South End","Apartment","Entire home/apt",,0,10,"146.00"
705919,"Studio 3 South End: by Spare Suite",508268,"South End","Apartment","Entire home/apt",450,6,9,"199.00"
5932402,"South End Condo",2221632,"South End","Apartment","Entire home/apt",,0,,"190.00"
901914,"South End Condo",4818556,"South End","Apartment","Entire home/apt",,0,,"249.00"
5718801,"Columbus Ave By Maverick, FortyTwo",22348222,"South End","Apartment","Entire home/apt",,0,8,"150.00"
9487079,"Adorable South End Studio",39051883,"South End","Apartment","Entire home/apt",,0,,"106.00"
4410142,"Best Location in Boston (Copley Sq)",22891260,"South End","Apartment","Entire home/apt",,1,9,"200.00"
8301926,"Gorgeous South End Apt, in the heart of Boston!",43772222,"South End","Apartment","Private room",,1,10,"99.00"
5153080,"Cozy, colorful & private on a park",2594165,"South End","Apartment","Private room",,2,10,"139.00"
4278067,"Studio apart Tremont St South End #2",9653086,"South End","Apartment","Entire home/apt",,5,9,"175.00"
7620413,"Spectacular Brownstone in South End",38708629,"South End","Condominium","Entire home/apt",,0,10,"200.00"
1214214,"Breathtaking downtown arty condo",2021429,"South End","Apartment","Entire home/apt",,29,8,"450.00"
14489201,"Privacy in cozy South End/Back Bay studio",23623960,"South End","Apartment","Entire home/apt",,1,9,"165.00"
9094794,"Beautiful Condo - Centrally Located",47418276,"South End","Apartment","Entire home/apt",,0,,"250.00"
1425973,"Historic brick Victorian row house",1015632,"South End","House","Private room",,30,9,"350.00"
986399,"Elegant Two-Room Suite in South End",5413224,"South End","Townhouse","Private room",920,0,9,"295.00"
4549374,"South End Luxury Penthouse",18286028,"South End","Apartment","Entire home/apt",,1,10,"199.00"
639101,"Duleek Opulent Room at Aisling",3189672,"South End","Bed & Breakfast","Private room",,1,10,"299.00"
9207914,"Luxury One Bed in Coolest Building!",47889779,"South End","Apartment","Entire home/apt",,6,9,"130.00"
1365335,"Elegant South End 1BR  Floor-Thru",1172878,"South End","Apartment","Entire home/apt",630,0,9,"160.00"
11927580,"Apartment with private roof deck",15421490,"South End","Apartment","Entire home/apt",,0,,"250.00"
11585459,"One Bedroom Parlor Townhouse",53603592,"South End","House","Entire home/apt",,29,7,"220.00"
5769127,"Columbus Avenue By Maverick, Three",22348222,"South End","Apartment","Entire home/apt",,0,8,"150.00"
4294557,"Gorgeous 2Bed in Historic South End",22288672,"South End","Condominium","Entire home/apt",,0,10,"280.00"
6851459,"Columbus Ave By Maverick, ThirtyOne",22348222,"South End","Apartment","Entire home/apt",,7,8,"150.00"
5932267,"Classic South End One Bedroom",183065,"South End","Apartment","Entire home/apt",,26,10,"250.00"
6075932,"South End Charm- Private Bed/Bath",4307515,"South End","Apartment","Private room",,7,10,"185.00"
8782991,"Charming Studio on Mass Ave.",17818556,"South End","Apartment","Entire home/apt",,0,9,"140.00"
4588530,"Beautiful South End Getaway",23785538,"South End","Apartment","Entire home/apt",,0,10,"150.00"
13697966,"Braddock Suite Studio  M365-ST",32532791,"South End","Apartment","Entire home/apt",,0,9,"165.00"
8970393,"Location! Parking/Patio/Brownstone!",14438532,"South End","Apartment","Entire home/apt",,20,10,"275.00"
9864083,"Lofty South End One Bedroom",50766866,"South End","Apartment","Entire home/apt",,0,,"150.00"
5718921,"West Canton By Maverick",22348222,"South End","Apartment","Entire home/apt",,0,9,"225.00"
4178790,"Classic 2 Bed/1.5 Bath in South End",1444340,"South End","Apartment","Entire home/apt",,7,9,"235.00"
11687122,"Bright 1BR in South End w/ Pool+Gym",12243051,"South End","Condominium","Entire home/apt",,13,9,"189.00"
13697464,"My Flat on Braddock 1 BR private apartment   M366",32532791,"South End","Apartment","Entire home/apt",,2,,"215.00"
11796879,"Room in the South End Loft",13649503,"South End","Apartment","Private room",,0,10,"90.00"
442735,"Top of the South End Brownstone",1592221,"South End","Apartment","Entire home/apt",,12,9,"250.00"
12318093,"Charming South End Apartment",66447831,"South End","Apartment","Entire home/apt",,14,8,"195.00"
3415245,"3BR Historic South End Penthouse",17219748,"South End","Apartment","Entire home/apt",,0,10,"650.00"
14680277,"South End Gem classic brownstone 1BR - Location!",72882793,"South End","Apartment","Entire home/apt",,5,,"189.00"
12812461,"SouthEnd Duplex immaculate condo quality apartment",38818333,"South End","Apartment","Entire home/apt",,7,10,"225.00"
10567830,"zzzzParking? LongTermOnly!",1651480,"South End","Other","Shared room",,30,,"500.00"
10634364,"Boston South-End Apt. With Porch",16044270,"South End","Apartment","Entire home/apt",,0,10,"149.00"
543078,"[1716-2] Brand New 2BR -Back Bay",25188,"Back Bay","Apartment","Entire home/apt",,11,9,"379.00"
12290477,"IDEAL LOCATION - NEWBURY ST 1BR/1BA",3713069,"Back Bay","Apartment","Entire home/apt",,0,,"136.00"
68902,"[1279/1] 2 BR 1.5BA, Bi-Level Suite",25188,"Back Bay","Apartment","Entire home/apt",,29,8,"359.00"
627048,"[1250-2/1] 2BR Lux Back Bay Rental.",25188,"Back Bay","Apartment","Entire home/apt",,29,8,"299.00"
5280183,"Classic & Stylish w/ Balcony",4195134,"Back Bay","Apartment","Entire home/apt",,0,10,"110.00"
9918240,"Elegant Studio",2992060,"Back Bay","Apartment","Entire home/apt",,0,10,"170.00"
11275963,"Drop Dead Gorgeous Spacious Studio",4195134,"Back Bay","Apartment","Entire home/apt",,0,9,"130.00"
3182473,"[1716-1/2]Brand New 1BR in Back Bay",25188,"Back Bay","Apartment","Entire home/apt",,29,8,"259.00"
4887325,"Single Room in the Back Bay",2448751,"Back Bay","Apartment","Private room",,0,,"100.00"
13864961,"Moody Studio East – Bedroom 3 (see plan)",25796770,"Back Bay","Condominium","Private room",,0,,"99.00"
8048838,"Condo in Back Bay",31233940,"Back Bay","Condominium","Entire home/apt",,0,10,"175.00"
56927,"[1250-1P] 1BR Furnished in Back Bay",25188,"Back Bay","Apartment","Entire home/apt",,29,9,"289.00"
9824,"[1273] Fab Studio- close to Newbury",25188,"Back Bay","Apartment","Entire home/apt",,10,8,"209.00"
2189086,"BU/Harvard/MIT- 3 mins to T",3945988,"Back Bay","Apartment","Private room",,3,9,"80.00"
9858,"[1356-2] 2BR Exec Penthouse Suite",25188,"Back Bay","Apartment","Entire home/apt",850,29,,"449.00"
9860,"[1277] 1BR on Beacon St - Back Bay",25188,"Back Bay","Apartment","Entire home/apt",,18,9,"251.00"
1174776,"Cozy + Central Back Bay Apartment",6429699,"Back Bay","Apartment","Entire home/apt",,0,10,"185.00"
28150,"[1277/1] 1BR on Beacon St- Back Bay",25188,"Back Bay","Apartment","Entire home/apt",700,21,8,"251.00"
716643,"[1250-2NE] 2BR-1 Bath - Back Bay",25188,"Back Bay","Apartment","Entire home/apt",,29,9,"349.00"
13589,"[1426] NEW 3 BR, Bi-Level-Back Bay",25188,"Back Bay","Apartment","Entire home/apt",,5,9,"389.00"
10859498,"Heart of Newbury Back Bay 2BR",51673899,"Back Bay","Apartment","Entire home/apt",,30,,"349.00"
9857,"[1280] Luxury 2BR Suite-Back Bay",25188,"Back Bay","Apartment","Entire home/apt",900,15,9,"342.00"
12603280,"Saint Botolph Street, Lux South End/Back Bay 1bd",22541573,"Back Bay","Apartment","Entire home/apt",,30,8,"232.00"
10882267,"Mansion Flat in Heart of Back Bay",41998307,"Back Bay","Apartment","Entire home/apt",,0,10,"1,250.00"
4948724,"Carlyle 5th Floor: by Spare Suite",508268,"Back Bay","Apartment","Entire home/apt",,10,9,"249.00"
6214710,"Small studio in GREAT location",27608437,"Back Bay","Apartment","Entire home/apt",,4,9,"135.00"
2701124,"Charlesview Suites Back Bay",13822322,"Back Bay","Apartment","Entire home/apt",,5,9,"280.00"
9373802,"Very spacious Back Bay, 1 block T",21184200,"Back Bay","Apartment","Entire home/apt",,16,8,"155.00"
14217967,"Stylish Studio in Historic Back Bay",6742925,"Back Bay","Apartment","Entire home/apt",,0,10,"200.00"
7749568,"Cozy Back Bay Penthouse!",40738497,"Back Bay","Apartment","Entire home/apt",,0,10,"150.00"
10037387,"Boston Newbury Two Bedroom Grand",48494513,"Back Bay","Apartment","Entire home/apt",,15,8,"239.00"
14040844,"Back Bay Apartment with Parking",72888191,"Back Bay","Apartment","Entire home/apt",,6,,"160.00"
1322461,"Stylish Studio in heart of Back Bay",7178644,"Back Bay","Apartment","Entire home/apt",,0,10,"174.00"
7728508,"Posh Studio on Bustling Newbury St",12243051,"Back Bay","Apartment","Entire home/apt",,7,10,"199.00"
2277821,"Sparkling New 2BR / 2BA in Back Bay",9410008,"Back Bay","Apartment","Entire home/apt",,22,9,"425.00"
14855656,"Newbury Street perfection!!",21184200,"Back Bay","Apartment","Entire home/apt",,13,,"220.00"
6908525,"Newbury Street By Maverick, Twelve",22348222,"Back Bay","Apartment","Entire home/apt",,5,8,"160.00"
7856323,"Stylish Studio in Elegant Back Bay",12243051,"Back Bay","Apartment","Entire home/apt",,13,9,"199.00"
7474855,"Newbury Street By Maverick, Eleven",22348222,"Back Bay","Apartment","Entire home/apt",,6,9,"150.00"
7475379,"Newbury Street By Maverick, Six",22348222,"Back Bay","Apartment","Entire home/apt",,9,9,"150.00"
6879036,"Newbury Street By Maverick, Three",22348222,"Back Bay","Apartment","Entire home/apt",,2,10,"150.00"
2881388,"3BR / 2BA + Prvt Deck in Back Bay",9410008,"Back Bay","Apartment","Entire home/apt",,18,9,"695.00"
14745087,"NEW - Lively 1BR in the South End",12243051,"Back Bay","Apartment","Entire home/apt",,16,,"189.00"
7474044,"Newbury Street By Maverick, Five",22348222,"Back Bay","Apartment","Entire home/apt",,0,10,"148.00"
8188894,"Luxury 1Br in Boston Back Bay!",43195276,"Back Bay","Apartment","Entire home/apt",,0,,"400.00"
8410270,"Great Apartment in the Back Bay",33688127,"Back Bay","Apartment","Entire home/apt",,0,10,"160.00"
7698631,"Charles River gem-Back Bay, Boston",5316617,"Back Bay","Apartment","Entire home/apt",,0,10,"300.00"
7159343,"Back Bay Apt on Commonwealth Avenue",28980127,"Back Bay","Apartment","Entire home/apt",,0,,"200.00"
14858003,"Back Bay, Beacon St Beauty. Peaceful and Charming!",21184200,"Back Bay","Apartment","Entire home/apt",,20,,"275.00"
14723758,"Cozy studio in back bay",9619490,"Back Bay","Loft","Entire home/apt",,2,,"166.00"
8663351,"Quaint Brownstone Studio",45516766,"Back Bay","Apartment","Entire home/apt",,0,9,"160.00"
14041036,"Peaceful Back Bay Studio near Prudential w/parking",72888191,"Back Bay","Apartment","Entire home/apt",,5,,"160.00"
13729738,"Private Back Bay Room",67180440,"Back Bay","Apartment","Private room",,10,,"130.00"
4603803,"Modern Room with Private Bathroom!",1354778,"Back Bay","Apartment","Private room",,0,8,"100.00"
13614982,"Adorable 1Bd Apt in Busy Back Bay",58356283,"Back Bay","Apartment","Entire home/apt",,0,9,"225.00"
4143561,"Lux 2BR in Post-War building",9419684,"Back Bay","Apartment","Entire home/apt",,26,8,"363.00"
12304165,"IDEAL LOCATION - 1BR/1BA NEWBURY ST",3713069,"Back Bay","Apartment","Private room",,0,9,"105.00"
6323935,"Charming south end",31804748,"Back Bay","Apartment","Entire home/apt",,3,9,"185.00"
311240,"Upscale Back Bay Studio, River Views",1600541,"Back Bay","Apartment","Entire home/apt",,15,9,"175.00"
4603588,"Ahh the Views! 1 Bed with Balcony",4195134,"Back Bay","Apartment","Entire home/apt",,0,9,"175.00"
13090471,"Wonderful room in back bay",33323873,"Back Bay","Apartment","Private room",,0,10,"80.00"
9993826,"Lux 1BR Back Bay Apt",30283594,"Back Bay","Apartment","Entire home/apt",,29,,"219.00"
9993602,"Lux 1BR Back Bay Apt",30283594,"Back Bay","Apartment","Entire home/apt",,29,6,"219.00"
10812807,"Cozy 1 bedroom in great location",7466486,"Back Bay","Apartment","Entire home/apt",,0,,"110.00"
2915643,"TheDartmouthExecutiveSuite.com",14891491,"Back Bay","Condominium","Entire home/apt",,30,,"289.00"
13466910,"Private deck, Newbury Street PH!",21184200,"Back Bay","Apartment","Entire home/apt",,15,10,"350.00"
14670143,"Verona's 2-Room Suite M314#7 SEPT. DEAL $175",32532791,"Back Bay","Apartment","Entire home/apt",,4,,"199.00"
5455004,"Incredible Downtown Boston! GS2",4962900,"Back Bay","Apartment","Entire home/apt",,30,9,"232.00"
